id_venta,fecha,cliente_id,sucursal,metodo_pago,producto,categoria,cantidad,precio_unitario,total
4515,2026-03-10,C0097,Del Valle,Efectivo,Detergente,Limpieza,2,52.68,105.36
4515,2026-03-10,C0097,Del Valle,Efectivo,Detergente,Limpieza,2,53.6,107.2
4516,2026-03-11,C0022,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,35.16,105.48
4516,2026-03-11,C0022,Centro,Efectivo,Chicharrón,Botanas,3,20.61,61.83
4516,2026-03-11,C0022,Centro,Efectivo,Aceite 1L,Abarrotes,1,39.77,39.77
4516,2026-03-11,C0022,Centro,Efectivo,Detergente,Limpieza,2,52.98,105.96
4516,2026-03-11,C0022,Centro,Efectivo,Detergente,Limpieza,2,52.84,105.68
4517,2026-03-11,C0089,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.38,31.14
4517,2026-03-11,C0089,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,1,35.81,35.81
4517,2026-03-11,C0089,Del Valle,Efectivo,Agua 1L,Bebidas,1,12.11,12.11
4518,2026-03-11,C0008,Del Valle,Efectivo,Agua 1L,Bebidas,2,12.31,24.62
4518,2026-03-11,C0008,Del Valle,Efectivo,Detergente,Limpieza,3,53.15,159.45
4518,2026-03-11,C0008,Del Valle,Efectivo,Aceite 1L,Abarrotes,3,38.98,116.94
4518,2026-03-11,C0008,Del Valle,Efectivo,Agua 1L,Bebidas,1,11.47,11.47
4519,2026-03-11,C0214,Centro,Tarjeta,Detergente,Limpieza,2,52.96,105.92
4519,2026-03-11,C0214,Centro,Tarjeta,Pan de dulce,Panadería,3,10.38,31.14
4519,2026-03-11,C0214,Centro,Tarjeta,Detergente,Limpieza,2,55.11,110.22
4519,2026-03-11,C0214,Centro,Tarjeta,Pan de dulce,Panadería,2,9.72,19.44
4519,2026-03-11,C0214,Centro,Tarjeta,Detergente,Limpieza,2,57.18,114.36
4520,2026-03-11,C0031,Del Valle,Efectivo,Detergente,Limpieza,2,55.98,111.96
4520,2026-03-11,C0031,Del Valle,Efectivo,Detergente,Limpieza,1,55.16,55.16
4521,2026-03-11,C0186,Centro,Efectivo,Detergente,Limpieza,3,55.75,167.25
4521,2026-03-11,C0186,Centro,Efectivo,Detergente,Limpieza,1,54.2,54.2
4521,2026-03-11,C0186,Centro,Efectivo,Cigarros (caja),Otros,2,66.06,132.12
4521,2026-03-11,C0186,Centro,Efectivo,Detergente,Limpieza,3,54.06,162.18
4521,2026-03-11,C0186,Centro,Efectivo,Queso 250g,Lácteos,2,43.98,87.96
4522,2026-03-11,C0081,Norte,Tarjeta,Refresco 600ml,Bebidas,3,13.67,41.01
4523,2026-03-11,C0184,Centro,Transferencia,Queso 250g,Lácteos,2,45.9,91.8
4524,2026-03-11,C0040,Centro,Efectivo,Detergente,Limpieza,3,53.19,159.57
4524,2026-03-11,C0040,Centro,Efectivo,Detergente,Limpieza,1,56.44,56.44
4524,2026-03-11,C0040,Centro,Efectivo,Pan de dulce,Panadería,3,10.08,30.24
4524,2026-03-11,C0040,Centro,Efectivo,Detergente,Limpieza,3,56.18,168.54
4525,2026-03-11,C0019,Centro,Efectivo,Detergente,Limpieza,3,53.55,160.65
4525,2026-03-11,C0019,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,34.77,69.54
4526,2026-03-11,C0011,Del Valle,Efectivo,Pan de dulce,Panadería,2,10.05,20.1
4526,2026-03-11,C0011,Del Valle,Efectivo,Detergente,Limpieza,2,57.08,114.16
4526,2026-03-11,C0011,Del Valle,Efectivo,Detergente,Limpieza,1,55.82,55.82
4526,2026-03-11,C0011,Del Valle,Efectivo,Pan de dulce,Panadería,3,10.23,30.69
4526,2026-03-11,C0011,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,1,36.12,36.12
4527,2026-03-11,C0003,Centro,Efectivo,Detergente,Limpieza,2,52.57,105.14
4527,2026-03-11,C0003,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,33.35,33.35
4527,2026-03-11,C0003,Centro,Efectivo,Chicharrón,Botanas,3,20.24,60.72
4527,2026-03-11,C0003,Centro,Efectivo,Aceite 1L,Abarrotes,3,38.8,116.4
4527,2026-03-11,C0003,Centro,Efectivo,Detergente,Limpieza,2,57.5,115.0
4528,2026-03-11,C0002,Centro,Efectivo,Huevo (docena),Abarrotes,3,32.12,96.36
4528,2026-03-11,C0002,Centro,Efectivo,Pan de dulce,Panadería,3,10.5,31.5
4528,2026-03-11,C0002,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,33.69,101.07
4528,2026-03-11,C0002,Centro,Efectivo,Pan de dulce,Panadería,3,10.25,30.75
4529,2026-03-11,C0036,Centro,Tarjeta,Detergente,Limpieza,1,56.7,56.7
4529,2026-03-11,C0036,Centro,Tarjeta,Detergente,Limpieza,1,53.73,53.73
4530,2026-03-11,C0009,Norte,Tarjeta,Queso 250g,Lácteos,3,46.18,138.54
4530,2026-03-11,C0009,Norte,Tarjeta,Refresco 600ml,Bebidas,3,13.99,41.97
4531,2026-03-12,C0112,Centro,Tarjeta,Detergente,Limpieza,2,57.13,114.26
4531,2026-03-12,C0112,Centro,Tarjeta,Agua 1L,Bebidas,2,12.36,24.72
4532,2026-03-12,C0056,Norte,Tarjeta,Detergente,Limpieza,3,52.89,158.67
4533,2026-03-12,C0085,Centro,Tarjeta,Pan de dulce,Panadería,1,10.45,10.45
4533,2026-03-12,C0085,Centro,Tarjeta,Detergente,Limpieza,1,56.73,56.73
4534,2026-03-12,C0208,Norte,Efectivo,Detergente,Limpieza,2,55.51,111.02
4535,2026-03-12,C0181,Norte,Efectivo,Pan de dulce,Panadería,1,9.77,9.77
4535,2026-03-12,C0181,Norte,Efectivo,Detergente,Limpieza,2,55.79,111.58
4536,2026-03-12,C0020,Norte,Tarjeta,Pan de dulce,Panadería,2,9.86,19.72
4536,2026-03-12,C0020,Norte,Tarjeta,Detergente,Limpieza,3,55.59,166.77
4536,2026-03-12,C0020,Norte,Tarjeta,Detergente,Limpieza,3,55.78,167.34
4536,2026-03-12,C0020,Norte,Tarjeta,Chicharrón,Botanas,2,19.49,38.98
4536,2026-03-12,C0020,Norte,Tarjeta,Chicharrón,Botanas,1,19.23,19.23
4537,2026-03-12,C0173,Norte,Tarjeta,Detergente,Limpieza,1,52.32,52.32
4537,2026-03-12,C0173,Norte,Tarjeta,Pan de dulce,Panadería,2,10.33,20.66
4537,2026-03-12,C0173,Norte,Tarjeta,Detergente,Limpieza,3,55.99,167.97
4537,2026-03-12,C0173,Norte,Tarjeta,Agua 1L,Bebidas,2,11.44,22.88
4538,2026-03-12,C0151,Del Valle,Efectivo,Detergente,Limpieza,1,54.82,54.82
4538,2026-03-12,C0151,Del Valle,Efectivo,Detergente,Limpieza,2,52.31,104.62
4539,2026-03-12,C0041,Centro,Efectivo,Detergente,Limpieza,3,53.29,159.87
4539,2026-03-12,C0041,Centro,Efectivo,Detergente,Limpieza,3,57.12,171.36
4539,2026-03-12,C0041,Centro,Efectivo,Detergente,Limpieza,1,52.52,52.52
4539,2026-03-12,C0041,Centro,Efectivo,Detergente,Limpieza,2,57.11,114.22
4540,2026-03-12,C0030,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,36.23,72.46
4540,2026-03-12,C0030,Centro,Efectivo,Pan de dulce,Panadería,3,9.87,29.61
4541,2026-03-12,C0002,Centro,Efectivo,Agua 1L,Bebidas,2,12.15,24.3
4541,2026-03-12,C0002,Centro,Efectivo,Agua 1L,Bebidas,1,12.45,12.45
4541,2026-03-12,C0002,Centro,Efectivo,Detergente,Limpieza,2,57.33,114.66
4541,2026-03-12,C0002,Centro,Efectivo,Detergente,Limpieza,3,57.4,172.2
4541,2026-03-12,C0002,Centro,Efectivo,Detergente,Limpieza,2,56.84,113.68
4542,2026-03-12,C0121,Del Valle,Tarjeta,Detergente,Limpieza,2,55.08,110.16
4542,2026-03-12,C0121,Del Valle,Tarjeta,Detergente,Limpieza,3,54.43,163.29
4542,2026-03-12,C0121,Del Valle,Tarjeta,Detergente,Limpieza,3,54.2,162.6
4542,2026-03-12,C0121,Del Valle,Tarjeta,Detergente,Limpieza,3,55.1,165.3
4543,2026-03-12,C0164,Norte,Efectivo,Detergente,Limpieza,2,57.69,115.38
4543,2026-03-12,C0164,Norte,Efectivo,Detergente,Limpieza,2,56.8,113.6
4544,2026-03-12,C0031,Del Valle,Tarjeta,Agua 1L,Bebidas,3,12.15,36.45
4544,2026-03-12,C0031,Del Valle,Tarjeta,Pan de dulce,Panadería,3,10.16,30.48
4544,2026-03-12,C0031,Del Valle,Tarjeta,Refresco 600ml,Bebidas,3,13.59,40.77
4544,2026-03-12,C0031,Del Valle,Tarjeta,Detergente,Limpieza,3,56.88,170.64
4545,2026-03-12,C0159,Centro,Transferencia,Detergente,Limpieza,3,56.84,170.52
4546,2026-03-12,C0002,Centro,Efectivo,Pan de dulce,Panadería,3,10.02,30.06
4546,2026-03-12,C0002,Centro,Efectivo,Detergente,Limpieza,1,54.43,54.43
4547,2026-03-12,C0186,Centro,Efectivo,Detergente,Limpieza,2,56.83,113.66
4547,2026-03-12,C0186,Centro,Efectivo,Detergente,Limpieza,2,56.76,113.52
4547,2026-03-12,C0186,Centro,Efectivo,Pan de dulce,Panadería,3,9.52,28.56
4547,2026-03-12,C0186,Centro,Efectivo,Detergente,Limpieza,2,53.33,106.66
4548,2026-03-12,C0146,Del Valle,Efectivo,Chicharrón,Botanas,1,20.95,20.95
4549,2026-03-12,C0151,Norte,Tarjeta,Pan de dulce,Panadería,2,9.68,19.36
4549,2026-03-12,C0151,Norte,Tarjeta,Bolillo,Panadería,2,2.91,5.82
4549,2026-03-12,C0151,Norte,Tarjeta,Detergente,Limpieza,2,54.7,109.4
4549,2026-03-12,C0151,Norte,Tarjeta,Aceite 1L,Abarrotes,3,37.75,113.25
4549,2026-03-12,C0151,Norte,Tarjeta,Pan de dulce,Panadería,3,10.2,30.6
4550,2026-03-12,C0007,Centro,Efectivo,Pan de dulce,Panadería,1,10.33,10.33
4550,2026-03-12,C0007,Centro,Efectivo,Detergente,Limpieza,2,57.16,114.32
4551,2026-03-12,C0023,Centro,Transferencia,Detergente,Limpieza,3,57.25,171.75
4552,2026-03-12,C0197,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,35.7,107.1
4552,2026-03-12,C0197,Centro,Efectivo,Refresco 600ml,Bebidas,3,13.78,41.34
4552,2026-03-12,C0197,Centro,Efectivo,Detergente,Limpieza,2,55.16,110.32
4552,2026-03-12,C0197,Centro,Efectivo,Agua 1L,Bebidas,1,12.51,12.51
4553,2026-03-12,C0162,Centro,Tarjeta,Detergente,Limpieza,2,53.43,106.86
4553,2026-03-12,C0162,Centro,Tarjeta,Agua 1L,Bebidas,2,12.07,24.14
4553,2026-03-12,C0162,Centro,Tarjeta,Detergente,Limpieza,3,56.31,168.93
4553,2026-03-12,C0162,Centro,Tarjeta,Detergente,Limpieza,2,57.47,114.94
4554,2026-03-13,C0039,Centro,Efectivo,Leche 1L,Lácteos,1,24.86,24.86
4555,2026-03-13,C0001,Norte,Tarjeta,Aceite 1L,Abarrotes,3,39.18,117.54
4556,2026-03-13,C0173,Del Valle,Efectivo,Detergente,Limpieza,1,55.4,55.4
4556,2026-03-13,C0173,Del Valle,Efectivo,Detergente,Limpieza,1,56.87,56.87
4556,2026-03-13,C0173,Del Valle,Efectivo,Detergente,Limpieza,1,52.62,52.62
4557,2026-03-13,C0028,Del Valle,Efectivo,Detergente,Limpieza,3,52.45,157.35
4558,2026-03-13,C0026,Del Valle,Tarjeta,Detergente,Limpieza,3,54.88,164.64
4559,2026-03-13,C0141,Centro,Tarjeta,Pan de dulce,Panadería,3,9.7,29.1
4559,2026-03-13,C0141,Centro,Tarjeta,Huevo (docena),Abarrotes,1,33.52,33.52
4559,2026-03-13,C0141,Centro,Tarjeta,Detergente,Limpieza,1,56.86,56.86
4559,2026-03-13,C0141,Centro,Tarjeta,Detergente,Limpieza,1,54.91,54.91
4560,2026-03-13,C0141,Centro,Tarjeta,Detergente,Limpieza,1,55.46,55.46
4560,2026-03-13,C0141,Centro,Tarjeta,Detergente,Limpieza,2,56.29,112.58
4560,2026-03-13,C0141,Centro,Tarjeta,Pan de dulce,Panadería,3,9.95,29.85
4560,2026-03-13,C0141,Centro,Tarjeta,Detergente,Limpieza,2,55.99,111.98
4560,2026-03-13,C0141,Centro,Tarjeta,Detergente,Limpieza,2,57.63,115.26
4561,2026-03-13,C0036,Centro,Efectivo,Detergente,Limpieza,2,53.85,107.7
4561,2026-03-13,C0036,Centro,Efectivo,Detergente,Limpieza,3,57.32,171.96
4561,2026-03-13,C0036,Centro,Efectivo,Detergente,Limpieza,2,57.62,115.24
4561,2026-03-13,C0036,Centro,Efectivo,Pan de dulce,Panadería,1,10.05,10.05
4562,2026-03-13,C0195,Centro,Efectivo,Agua 1L,Bebidas,3,11.94,35.82
4562,2026-03-13,C0195,Centro,Efectivo,Detergente,Limpieza,1,57.12,57.12
4562,2026-03-13,C0195,Centro,Efectivo,Detergente,Limpieza,1,57.66,57.66
4562,2026-03-13,C0195,Centro,Efectivo,Agua 1L,Bebidas,3,12.34,37.02
4562,2026-03-13,C0195,Centro,Efectivo,Pan de dulce,Panadería,3,9.79,29.37
4563,2026-03-13,C0024,Norte,Efectivo,Detergente,Limpieza,3,54.45,163.35
4564,2026-03-13,C0024,Norte,Tarjeta,Detergente,Limpieza,3,56.07,168.21
4564,2026-03-13,C0024,Norte,Tarjeta,Detergente,Limpieza,3,52.68,158.04
4564,2026-03-13,C0024,Norte,Tarjeta,Detergente,Limpieza,1,54.86,54.86
4565,2026-03-13,C0155,Centro,Tarjeta,Detergente,Limpieza,1,56.7,56.7
4565,2026-03-13,C0155,Centro,Tarjeta,Agua 1L,Bebidas,2,12.17,24.34
4565,2026-03-13,C0155,Centro,Tarjeta,Detergente,Limpieza,3,55.81,167.43
4565,2026-03-13,C0155,Centro,Tarjeta,Aceite 1L,Abarrotes,2,38.41,76.82
4565,2026-03-13,C0155,Centro,Tarjeta,Detergente,Limpieza,2,57.32,114.64
4566,2026-03-13,C0018,Norte,Tarjeta,Pan de dulce,Panadería,1,9.77,9.77
4567,2026-03-13,C0062,Centro,Efectivo,Refresco 600ml,Bebidas,2,14.58,29.16
4567,2026-03-13,C0062,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,33.59,100.77
4567,2026-03-13,C0062,Centro,Efectivo,Detergente,Limpieza,2,57.09,114.18
4567,2026-03-13,C0062,Centro,Efectivo,Detergente,Limpieza,1,55.22,55.22
4568,2026-03-13,C0159,Norte,Efectivo,Detergente,Limpieza,2,55.74,111.48
4568,2026-03-13,C0159,Norte,Efectivo,Detergente,Limpieza,1,55.37,55.37
4569,2026-03-13,C0196,Centro,Transferencia,Detergente,Limpieza,3,56.65,169.95
4570,2026-03-14,C0018,Centro,Tarjeta,Detergente,Limpieza,3,57.27,171.81
4570,2026-03-14,C0018,Centro,Tarjeta,Pan de dulce,Panadería,3,9.63,28.89
4571,2026-03-14,C0038,Centro,Tarjeta,Detergente,Limpieza,1,54.39,54.39
4571,2026-03-14,C0038,Centro,Tarjeta,Pan de dulce,Panadería,2,9.52,19.04
4571,2026-03-14,C0038,Centro,Tarjeta,Detergente,Limpieza,1,55.96,55.96
4572,2026-03-14,C0033,Del Valle,Efectivo,Aceite 1L,Abarrotes,1,37.83,37.83
4573,2026-03-14,C0005,Norte,Efectivo,Detergente,Limpieza,1,54.2,54.2
4574,2026-03-14,C0013,Centro,Efectivo,Detergente,Limpieza,3,52.56,157.68
4574,2026-03-14,C0013,Centro,Efectivo,Detergente,Limpieza,1,54.36,54.36
4575,2026-03-14,C0089,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,35.15,70.3
4576,2026-03-14,C0133,Centro,Efectivo,Detergente,Limpieza,1,56.71,56.71
4576,2026-03-14,C0133,Centro,Efectivo,Detergente,Limpieza,2,55.81,111.62
4576,2026-03-14,C0133,Centro,Efectivo,Pan de dulce,Panadería,1,10.4,10.4
4576,2026-03-14,C0133,Centro,Efectivo,Detergente,Limpieza,3,54.47,163.41
4576,2026-03-14,C0133,Centro,Efectivo,Detergente,Limpieza,1,57.62,57.62
4577,2026-03-14,C0016,Centro,Tarjeta,Detergente,Limpieza,3,56.4,169.2
4577,2026-03-14,C0016,Centro,Tarjeta,Detergente,Limpieza,1,56.37,56.37
4577,2026-03-14,C0016,Centro,Tarjeta,Pan de dulce,Panadería,3,10.05,30.15
4578,2026-03-14,C0024,Del Valle,Tarjeta,Agua 1L,Bebidas,1,12.28,12.28
4578,2026-03-14,C0024,Del Valle,Tarjeta,Detergente,Limpieza,1,57.12,57.12
4578,2026-03-14,C0024,Del Valle,Tarjeta,Refresco 600ml,Bebidas,1,14.23,14.23
4578,2026-03-14,C0024,Del Valle,Tarjeta,Detergente,Limpieza,1,56.82,56.82
4579,2026-03-14,C0094,Centro,Tarjeta,Jabón de baño,Limpieza,2,14.38,28.76
4579,2026-03-14,C0094,Centro,Tarjeta,Detergente,Limpieza,1,55.55,55.55
4580,2026-03-14,C0022,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,2,34.22,68.44
4581,2026-03-14,C0030,Centro,Transferencia,Pan de dulce,Panadería,3,10.47,31.41
4581,2026-03-14,C0030,Centro,Transferencia,Detergente,Limpieza,2,57.67,115.34
4582,2026-03-14,C0216,Del Valle,Tarjeta,Queso 250g,Lácteos,3,46.44,139.32
4582,2026-03-14,C0216,Del Valle,Tarjeta,Detergente,Limpieza,2,57.55,115.1
4582,2026-03-14,C0216,Del Valle,Tarjeta,Detergente,Limpieza,2,56.63,113.26
4582,2026-03-14,C0216,Del Valle,Tarjeta,Detergente,Limpieza,2,57.47,114.94
4583,2026-03-14,C0059,Del Valle,Efectivo,Detergente,Limpieza,2,56.73,113.46
4583,2026-03-14,C0059,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,2,34.31,68.62
4584,2026-03-14,C0019,Centro,Efectivo,Detergente,Limpieza,3,56.72,170.16
4585,2026-03-15,C0013,Centro,Efectivo,Huevo (docena),Abarrotes,1,30.46,30.46
4586,2026-03-15,C0008,Centro,Transferencia,Detergente,Limpieza,3,52.71,158.13
4586,2026-03-15,C0008,Centro,Transferencia,Chicharrón,Botanas,3,19.78,59.34
4586,2026-03-15,C0008,Centro,Transferencia,Papel higiénico (4u),Limpieza,2,34.8,69.6
4587,2026-03-15,C0106,Norte,Efectivo,Pan de dulce,Panadería,2,9.82,19.64
4587,2026-03-15,C0106,Norte,Efectivo,Papel higiénico (4u),Limpieza,3,35.97,107.91
4587,2026-03-15,C0106,Norte,Efectivo,Detergente,Limpieza,1,54.64,54.64
4587,2026-03-15,C0106,Norte,Efectivo,Detergente,Limpieza,2,53.1,106.2
4588,2026-03-15,C0010,Centro,Efectivo,Pan de dulce,Panadería,1,10.2,10.2
4588,2026-03-15,C0010,Centro,Efectivo,Pan de dulce,Panadería,1,10.12,10.12
4589,2026-03-15,C0009,Centro,Efectivo,Pan de dulce,Panadería,3,10.1,30.3
4589,2026-03-15,C0009,Centro,Efectivo,Detergente,Limpieza,3,54.07,162.21
4589,2026-03-15,C0009,Centro,Efectivo,Agua 1L,Bebidas,2,11.73,23.46
4589,2026-03-15,C0009,Centro,Efectivo,Detergente,Limpieza,2,55.29,110.58
4589,2026-03-15,C0009,Centro,Efectivo,Detergente,Limpieza,2,55.76,111.52
4590,2026-03-15,C0165,Centro,Efectivo,Pan de dulce,Panadería,2,10.0,20.0
4591,2026-03-15,C0026,Norte,Efectivo,Pan de dulce,Panadería,1,10.06,10.06
4591,2026-03-15,C0026,Norte,Efectivo,Refresco 600ml,Bebidas,3,14.46,43.38
4592,2026-03-15,C0152,Centro,Tarjeta,Detergente,Limpieza,2,54.35,108.7
4593,2026-03-15,C0133,Norte,Efectivo,Detergente,Limpieza,2,55.15,110.3
4593,2026-03-15,C0133,Norte,Efectivo,Aceite 1L,Abarrotes,3,37.29,111.87
4594,2026-03-15,C0114,Del Valle,Efectivo,Detergente,Limpieza,2,54.05,108.1
4594,2026-03-15,C0114,Del Valle,Efectivo,Detergente,Limpieza,2,53.57,107.14
4594,2026-03-15,C0114,Del Valle,Efectivo,Detergente,Limpieza,3,56.62,169.86
4594,2026-03-15,C0114,Del Valle,Efectivo,Pan de dulce,Panadería,1,9.88,9.88
4594,2026-03-15,C0114,Del Valle,Efectivo,Detergente,Limpieza,2,54.72,109.44
4595,2026-03-15,C0015,Centro,Efectivo,Detergente,Limpieza,1,56.97,56.97
4595,2026-03-15,C0015,Centro,Efectivo,Detergente,Limpieza,2,55.81,111.62
4596,2026-03-15,C0158,Centro,Efectivo,Detergente,Limpieza,2,52.7,105.4
4597,2026-03-15,C0006,Centro,Transferencia,Detergente,Limpieza,2,52.47,104.94
4597,2026-03-15,C0006,Centro,Transferencia,Detergente,Limpieza,2,54.39,108.78
4597,2026-03-15,C0006,Centro,Transferencia,Refresco 600ml,Bebidas,2,14.53,29.06
4598,2026-03-15,C0010,Norte,Tarjeta,Detergente,Limpieza,1,55.04,55.04
4598,2026-03-15,C0010,Norte,Tarjeta,Detergente,Limpieza,3,56.88,170.64
4598,2026-03-15,C0010,Norte,Tarjeta,Detergente,Limpieza,1,54.7,54.7
4599,2026-03-15,C0060,Centro,Efectivo,Detergente,Limpieza,3,52.26,156.78
4599,2026-03-15,C0060,Centro,Efectivo,Detergente,Limpieza,1,53.4,53.4
4599,2026-03-15,C0060,Centro,Efectivo,Detergente,Limpieza,2,56.03,112.06
4599,2026-03-15,C0060,Centro,Efectivo,Aceite 1L,Abarrotes,1,39.84,39.84
4600,2026-03-15,C0149,Del Valle,Transferencia,Detergente,Limpieza,1,52.56,52.56
4600,2026-03-15,C0149,Del Valle,Transferencia,Agua 1L,Bebidas,2,12.09,24.18
4600,2026-03-15,C0149,Del Valle,Transferencia,Detergente,Limpieza,2,57.43,114.86
4601,2026-03-15,C0047,Centro,Tarjeta,Papel higiénico (4u),Limpieza,1,33.26,33.26
4601,2026-03-15,C0047,Centro,Tarjeta,Detergente,Limpieza,1,55.36,55.36
4602,2026-03-15,C0099,Del Valle,Efectivo,Detergente,Limpieza,2,55.69,111.38
4602,2026-03-15,C0099,Del Valle,Efectivo,Detergente,Limpieza,1,55.54,55.54
4602,2026-03-15,C0099,Del Valle,Efectivo,Detergente,Limpieza,2,56.01,112.02
4602,2026-03-15,C0099,Del Valle,Efectivo,Detergente,Limpieza,2,53.48,106.96
4603,2026-03-15,C0033,Centro,Tarjeta,Detergente,Limpieza,3,54.62,163.86
4603,2026-03-15,C0033,Centro,Tarjeta,Detergente,Limpieza,2,53.57,107.14
4603,2026-03-15,C0033,Centro,Tarjeta,Detergente,Limpieza,3,55.96,167.88
4604,2026-03-15,C0024,Del Valle,Tarjeta,Agua 1L,Bebidas,3,11.59,34.77
4604,2026-03-15,C0024,Del Valle,Tarjeta,Detergente,Limpieza,2,56.5,113.0
4604,2026-03-15,C0024,Del Valle,Tarjeta,Agua 1L,Bebidas,3,11.6,34.8
4604,2026-03-15,C0024,Del Valle,Tarjeta,Pan de dulce,Panadería,1,10.17,10.17
4604,2026-03-15,C0024,Del Valle,Tarjeta,Detergente,Limpieza,3,54.85,164.55
4605,2026-03-15,C0043,Centro,Efectivo,Detergente,Limpieza,1,55.56,55.56
4605,2026-03-15,C0043,Centro,Efectivo,Detergente,Limpieza,2,54.32,108.64
4605,2026-03-15,C0043,Centro,Efectivo,Detergente,Limpieza,2,53.82,107.64
4605,2026-03-15,C0043,Centro,Efectivo,Pan de dulce,Panadería,1,10.01,10.01
4605,2026-03-15,C0043,Centro,Efectivo,Detergente,Limpieza,3,52.68,158.04
4606,2026-03-15,C0042,Centro,Tarjeta,Detergente,Limpieza,2,55.43,110.86
4606,2026-03-15,C0042,Centro,Tarjeta,Detergente,Limpieza,2,52.65,105.3
4607,2026-03-15,C0042,Norte,Efectivo,Papel higiénico (4u),Limpieza,2,36.38,72.76
4607,2026-03-15,C0042,Norte,Efectivo,Detergente,Limpieza,2,57.46,114.92
4607,2026-03-15,C0042,Norte,Efectivo,Detergente,Limpieza,2,53.44,106.88
4607,2026-03-15,C0042,Norte,Efectivo,Detergente,Limpieza,2,54.07,108.14
4608,2026-03-15,C0008,Norte,Efectivo,Detergente,Limpieza,2,56.44,112.88
4608,2026-03-15,C0008,Norte,Efectivo,Chicharrón,Botanas,1,19.37,19.37
4609,2026-03-15,C0023,Centro,Efectivo,Pan de dulce,Panadería,2,10.41,20.82
4610,2026-03-15,C0197,Norte,Efectivo,Detergente,Limpieza,1,52.77,52.77
4610,2026-03-15,C0197,Norte,Efectivo,Shampoo,Cuidado personal,1,46.51,46.51
4610,2026-03-15,C0197,Norte,Efectivo,Detergente,Limpieza,3,53.23,159.69
4610,2026-03-15,C0197,Norte,Efectivo,Detergente,Limpieza,2,55.62,111.24
4610,2026-03-15,C0197,Norte,Efectivo,Detergente,Limpieza,3,54.23,162.69
4611,2026-03-15,C0014,Centro,Efectivo,Detergente,Limpieza,2,53.69,107.38
4611,2026-03-15,C0014,Centro,Efectivo,Agua 1L,Bebidas,1,12.22,12.22
4611,2026-03-15,C0014,Centro,Efectivo,Refresco 600ml,Bebidas,3,13.97,41.91
4611,2026-03-15,C0014,Centro,Efectivo,Detergente,Limpieza,2,56.63,113.26
4612,2026-03-16,C0039,Del Valle,Tarjeta,Detergente,Limpieza,1,57.58,57.58
4612,2026-03-16,C0039,Del Valle,Tarjeta,Detergente,Limpieza,1,57.6,57.6
4612,2026-03-16,C0039,Del Valle,Tarjeta,Chicharrón,Botanas,3,20.64,61.92
4612,2026-03-16,C0039,Del Valle,Tarjeta,Detergente,Limpieza,3,55.58,166.74
4613,2026-03-16,C0104,Norte,Transferencia,Detergente,Limpieza,1,54.58,54.58
4613,2026-03-16,C0104,Norte,Transferencia,Detergente,Limpieza,1,53.28,53.28
4613,2026-03-16,C0104,Norte,Transferencia,Detergente,Limpieza,2,56.51,113.02
4613,2026-03-16,C0104,Norte,Transferencia,Detergente,Limpieza,2,53.25,106.5
4613,2026-03-16,C0104,Norte,Transferencia,Papel higiénico (4u),Limpieza,3,33.35,100.05
4614,2026-03-16,C0030,Del Valle,Efectivo,Detergente,Limpieza,2,56.34,112.68
4615,2026-03-16,C0043,Del Valle,Tarjeta,Detergente,Limpieza,2,54.23,108.46
4615,2026-03-16,C0043,Del Valle,Tarjeta,Pan de dulce,Panadería,2,9.79,19.58
4615,2026-03-16,C0043,Del Valle,Tarjeta,Detergente,Limpieza,2,56.57,113.14
4615,2026-03-16,C0043,Del Valle,Tarjeta,Detergente,Limpieza,3,52.46,157.38
4615,2026-03-16,C0043,Del Valle,Tarjeta,Detergente,Limpieza,3,53.02,159.06
4616,2026-03-16,C0005,Centro,Efectivo,Detergente,Limpieza,3,53.73,161.19
4616,2026-03-16,C0005,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,35.96,107.88
4616,2026-03-16,C0005,Centro,Efectivo,Detergente,Limpieza,1,54.6,54.6
4617,2026-03-16,C0207,Norte,Tarjeta,Detergente,Limpieza,1,55.19,55.19
4617,2026-03-16,C0207,Norte,Tarjeta,Aceite 1L,Abarrotes,1,36.92,36.92
4617,2026-03-16,C0207,Norte,Tarjeta,Detergente,Limpieza,2,53.41,106.82
4617,2026-03-16,C0207,Norte,Tarjeta,Refresco 600ml,Bebidas,1,14.4,14.4
4618,2026-03-16,C0075,Centro,Efectivo,Detergente,Limpieza,3,55.27,165.81
4618,2026-03-16,C0075,Centro,Efectivo,Agua 1L,Bebidas,2,12.31,24.62
4618,2026-03-16,C0075,Centro,Efectivo,Detergente,Limpieza,3,52.36,157.08
